,RELG_NOW,SPIRIT_NOW,SBS,EDAS,DAQ,LE_Sum,DASS_Sum,EX_Sum,RELBEH_Sum,LOCUS_Sum,SWLS_Sum,GOD_pSum,GOD_nSum
2,7.357970060506221,6.5819372789317265,6.297726782104293,5.888128269139588,4.068372645218707,342.4883875614741,145.3971411471024,15.96577785589479,146.35528995771344,282.94758693102386,57.81055016203537,159.19610931327102,188.0696941604087
1,7.3208756753730295,6.041418213375885,5.4245033946933665,6.9081458105936004,4.465110953212646,349.79312414266116,174.0303952856863,17.107882968002013,134.48865513283505,272.1417845944962,57.31651549508692,129.59418129391673,189.45973481985388
